id,source_citation,source_group,title_or_description_from_source,date,congress,congressional_session,joint_resolution_chamber,joint_resolution_number,sponsor_name,sponsor_state_or_territory,committee_of_referral,text_of_amendment,ratified_yn,ratified_amendment,notes,constitute_topic1,constitute_topic2,constitute_topic3,constitute_topic4,constitute_topic5,constitute_topic6,constitute_topic7,constitute_topic8,constitute_topic9,flag_title,flag_text,flag
11762,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2011-11-15,112,NA,NA,NA,"Carney, John",Delaware,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11764,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2011-11-17,112,NA,NA,NA,"Castor, Kathy",Florida,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11773,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2012-02-14,112,NA,NA,NA,"Chabot, Steve",Ohio,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11784,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,A joint resolution proposing an amendment to the Constitution of the United States relative to balancing the budget.,2011-01-26,112,NA,NA,NA,"Hatch, Orrin",Utah,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11786,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,A joint resolution proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced.,2011-02-03,112,NA,NA,NA,"Lee, Mike",Utah,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11787,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Joint resolution proposing a balanced budget amendment to the Constitution of the United States.,2011-03-31,112,NA,NA,NA,"Hatch, Orrin",Utah,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11792,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,A joint resolution proposing an amendment to the Constitution of the United States relative to balancing the budget.,2011-06-29,112,NA,NA,NA,"McConnell, Mike",Kentucky,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11793,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,joint resolution proposing a balanced budget amendment to the Constitution of the United States.,2011-08-02,112,NA,NA,NA,"Udall, Mark",Colorado,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11798,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-01-03,113,NA,NA,TRUE,"Goodlatte, Bob",Virginia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11799,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-01-03,113,NA,NA,NA,"Goodlatte, Bob",Virginia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11800,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-01-03,113,NA,NA,NA,"Barrow, John",Georgia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11801,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States relative to balancing the budget.,2013-01-03,113,NA,NA,NA,"Buchanan, Vern",Florida,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11802,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-01-03,113,NA,NA,NA,"Buchanan, Vern",Florida,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11806,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced and that an increase in the Federal debt requires approval from a majority of the legislatures of the several States.,2013-01-03,113,NA,NA,NA,"Schweikert, David",Arizona,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11807,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-01-03,113,NA,NA,NA,"Terry, Lee",Nebraska,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11814,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution to provide for a balanced budget for the United States Government and for greater accountability in the enactment of tax legislation.,2013-01-18,113,NA,NA,NA,"Emerson, Jo Ann",Missouri,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11820,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-02-06,113,NA,NA,NA,"Amash, Justin",Michigan,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11831,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States to balance the Federal budget.,2013-03-14,113,NA,NA,NA,"Broun, Paul",Georgia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11832,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution requiring that each agency and department's funding is justified.,2013-03-14,113,NA,NA,NA,"Perry, Scott",Pennsylvania,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11834,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-04-12,113,NA,NA,NA,"Walorski, Jackie",Indiana,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11843,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing a balanced budget amendment to the Constitution of the United States.,2013-06-14,113,NA,NA,NA,"Smith, Jason",Missouri,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11864,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,A joint resolution proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced.,2013-01-22,113,NA,NA,TRUE,"Lee, Mike",Utah,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11870,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,A joint resolution proposing an amendment to the Constitution of the United States relative to balancing the budget.,2013-02-13,113,NA,NA,NA,"Cornyn, John",Texas,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11877,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,A joint resolution proposing a balanced budget amendment to the Constitution of the United States.,2013-07-11,113,NA,NA,NA,"Udall, Tom",New Mexico,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
11942,"Republican Party Platforms, Republican Party Platform of 1980 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,Balancing the budget,1980-07-15,NA,NA,NA,NA,Republican Party Platform of 1980,NA,NA,"The immediate burden of reducing federal spending rests on the shoulders of the President and the Congress. We believe a Republican President and a Republican Congress can balance the budget and reduce spending through legislative actions, eliminating the necessity for a Constitutional amendment to compel it. However, if necessary, the Republican Party will seek to adopt a Constitutional amendment to limit federal spending and balance the budget, except in time of national emergency as determined by a two-thirds vote of Congress.",n,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
11945,"Ronald Reagan, ""Remarks at a Rally Supporting the Proposed Constitutional Amendment for a Balanced Federal Budget,"" Online by Gerhard Peters and John T. Woolley, The American Presidency Project, https://www.presidency.ucsb.edu/node/245983.",Presidential Papers,Balancing the budget,1982-07-19,NA,NA,NA,NA,Ronald Reagan,NA,NA,"I'm encouraged by the spirit of solidarity of the 65 responsible Democrats in the House and 17 in the Senate who are cosponsoring this amendment. They know this is no partisan issue. It is the people's crusade, and today we urge the Congress: Let their will be carried out.",n,NA,"This is the first instance in the Presidential Papers in which Reagan speaks in favor of the balanced budget amendment. He endorsed the amendment multiple times after this point throughout the rest of his presidency, though.",balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE
11946,"Republican Party Platforms, Republican Party Platform of 1984 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,Balancing the budget,1984-08-20,NA,NA,NA,NA,Republican Party Platform of 1984,NA,NA,"We will work for the constitutional amendment requiring a balanced federal budget passed by the Republican Senate but blocked by the Democrat-controlled House and denounced by the Democrat Platform. If Congress fails to act on this issue, a constitutional convention should be convened to address only this issue in order to bring deficit spending under control",n,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
11948,"Republican Party Platforms, Republican Party Platform of 1988 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,Balancing the budget,1988-08-16,NA,NA,NA,NA,Republican Party Platform of 1988,NA,NA,"We call for a balanced budget amendment to the Constitution. If congressional Democrats continue to block it, we urge the States to renew their calls for a constitutional convention limited to consideration of such an amendment.",n,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
11954,"Republican Party Platforms, Republican Party Platform of 1992 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,Balancing the budget,1992-08-17,NA,NA,NA,NA,Republican Party Platform of 1992,NA,NA,"Republicans vigorously support a balanced budget, a Balanced Budget Constitutional Amendment, and a line-item veto for the President.",n,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
11955,"Republican Party Platforms, Republican Party Platform of 1996 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,Balancing the budget,1996-08-12,NA,NA,NA,NA,Republican Party Platform of 1996,NA,NA,"Because wasteful government spending and over-regulation, fueled by higher taxes, are the greatest obstacles to job creation and economic growth, we believe in a Balanced Budget Amendment to the Constitution and a common-sense approach to government rules and red tape.” “Republicans support a Balanced Budget Amendment to the Constitution, phased in over a short period and with appropriate safeguards for national emergencies.” “Our goal is clarity, simplicity, and accountability in the nation's budget. The keystone of that agenda is the enactment of a constitutional amendment to require a balanced budget which a majority of congressional Democrats have vigorously opposed",n,NA,Mentioned three times in the same platform,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
11961,"Republican Party Platforms, Republican Party Platform of 2000 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,Balancing the budget,2000-07-31,NA,NA,NA,NA,Republican Party Platform of 2000,NA,NA,We reaffirm our support for a constitutional amendment to require a balanced budget.,n,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
11973,"Republican Party Platforms, Republican Party Platform of 2012 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,Balancing the budget,2012-08-27,NA,NA,NA,NA,Republican Party Platform of 2012,NA,NA,"Republican Members of Congress have repeatedly tried to reform the budget process to make it more transparent and accountable, in particular by voting for a Balanced Budget Amendment to the Constitution, following the lead of 33 States which have put that restraint into their own constitutions. We call for a Constitutional amendment requiring a super-majority for any tax increase, with exceptions for only war and national emergencies, and imposing a cap limiting spending to the historical average percentage of GDP so that future Congresses cannot balance the budget by raising taxes.",n,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
